Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 ChannelSelect,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name,OriginSequence,Method,Harvest
Unknown,Cellpellets_Sample64_12C_DnHz_08152024_SZ_87,CYP19A1_WT3_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D1,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample65_12C_DnHz_08152024_SZ_88,ABCG2_WT1_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D2,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample66_12C_DnHz_08152024_SZ_89,ABCG2_PTC_E03_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D3,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample67_12C_DnHz_08152024_SZ_90,SLC22A11_PTC_B09_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D4,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample68_12C_DnHz_08152024_SZ_91,ABCG2_PTC_C11_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D5,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample69_12C_DnHz_08152024_SZ_92,HSB17B1_PTC_B10_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D6,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample70_12C_DnHz_08152024_SZ_93,CYP19A1_WT1_Pel_DHEAS_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D7,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample71_12C_DnHz_08152024_SZ_94,CYP19A1_WT2_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D8,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample72_12C_DnHz_08152024_SZ_95,CYP19A1_PTC_F08_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D9,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C,Pool_12C_DnHz_Biologicalreplicate_3_analyticalreplicate_3_08152024_SZ_96,Pool_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B3,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C13C,Pool_12C13C_DnHz_Biologicalreplicate_3_analyticalreplicate_3_08152024_SZ_97,Pool_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B6,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample73_12C_DnHz_08152024_SZ_98,CYP11A1_PTC_B11_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:E1,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample74_12C_DnHz_08152024_SZ_99,CYP11A1_WT2_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:E2,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample76_12C_DnHz_08152024_SZ_101,SLC22A11_PTC_C09_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:E4,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample77_12C_DnHz_08152024_SZ_102,CYP11A1_WT3_Pel_Basal_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:E5,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample78_12C_DnHz_08152024_SZ_103,HSB17B1_PTC_A12_Pel_DHEAS_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:E6,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Qstd,Qstd_2_08152024_SZ_104,Qstd,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A7,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Standard_12C13C,Standard_12C13C_DnHz_2_08152024_SZ_105,Standard_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A6,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Standard_12C,Standard_12C_DnHz_2_08152024_SZ_106,Standard_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A5,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Process_Blank,Process_Blank_12C13C_DnHz_2_08152024_SZ_107,Process_Blank_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A4,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Process_Blank,Process_Blank_12C_DnHz_2_08152024_SZ_108,Process_Blank_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A3,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_No_reagent,Pool_No_reagent_2_08152024_SZ_109,Pool_No_derivatization,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A2,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Solvent_Blank,Solvent_Blank_2_08152024_SZ_110,Solvent_Blank,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A1,3,,0,0,0,1,,,,,,,,08152024_dnhz_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Solvent_Blank,Solvent_Blank_HILICneg_1_supernatant_SZ_07262024_01,Solvent_Blank,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A1,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Solvent_Blank,Solvent_Blank_RPpos_1_supernatant_SZ_07262024_02,Solvent_Blank,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A2,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Process_Blank,Process_Blank_HILICneg_1_supernatant_SZ_07262024_03,Process_Blank,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A3,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Process_Blank,Process_Blank_RPpos_1_supernatant_SZ_07262024_04,Process_Blank,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A3,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Qstd,Qstd_HILICneg_1_supernatant_SZ_07262024_05,Qstd,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A4,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Qstd,Qstd_RPpos_1_supernatant_SZ_07262024_06,Qstd,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A4,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Pool_QC,Pool_QC_HILICneg_1_supernatant_SZ_07262024_07,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Pool_QC,Pool_QC_RPpos_1_supernatant_SZ_07262024_08,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Unknown,Sample1_HILICneg_supernatant_SZ_07262024_09,CYP19A1_PTC_C06_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B1,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Unknown,Sample1_RPpos_supernatant_SZ_07262024_10,CYP19A1_PTC_C06_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B1,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Unknown,Sample2_HILICneg_supernatant_SZ_07262024_11,HSB17B1_PTC_B10_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B2,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Unknown,Sample2_RPpos_supernatant_SZ_07262024_12,HSB17B1_PTC_B10_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B2,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Unknown,Sample3_HILICneg_supernatant_SZ_07262024_13,ABCG2_WT3_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B3,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Unknown,Sample3_RPpos_supernatant_SZ_07262024_14,ABCG2_WT3_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B3,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Unknown,Sample4_HILICneg_supernatant_SZ_07262024_15,CYP11A1_WT3_Sup_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B4,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Unknown,Sample4_RPpos_supernatant_SZ_07262024_16,CYP11A1_WT3_Sup_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B4,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Unknown,Sample5_HILICneg_supernatant_SZ_07262024_17,CYP19A1_PTC_F08_Sup_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B5,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Unknown,Sample5_RPpos_supernatant_SZ_07262024_18,CYP19A1_PTC_F08_Sup_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B5,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Unknown,Sample7_HILICneg_supernatant_SZ_07262024_21,CYP11A1_WT2_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B7,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Unknown,Sample7_RPpos_supernatant_SZ_07262024_22,CYP11A1_WT2_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B7,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Unknown,Sample8_HILICneg_supernatant_SZ_07262024_23,CYP19A1_WT3_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B8,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Unknown,Sample8_RPpos_supernatant_SZ_07262024_24,CYP19A1_WT3_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B8,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Unknown,Sample9_HILICneg_supernatant_SZ_07262024_25,CYP11A1_PTC_A11_Sup_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B9,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Unknown,Sample9_RPpos_supernatant_SZ_07262024_26,CYP11A1_PTC_A11_Sup_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B9,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Unknown,Sample10_HILICneg_supernatant_SZ_07262024_27,ABCG2_PTC_B03_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C1,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Unknown,Sample10_RPpos_supernatant_SZ_07262024_28,ABCG2_PTC_B03_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C1,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Pool_QC,Pool_QC_HILICneg_2_supernatant_SZ_07262024_29,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Pool_QC,Pool_QC_RPpos_2_supernatant_SZ_07262024_30,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Unknown,Sample11_HILICneg_supernatant_SZ_07262024_31,ABCG2_PTC_C11_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C2,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
Unknown,Sample11_RPpos_supernatant_SZ_07262024_32,ABCG2_PTC_C11_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C2,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Supernatant
Unknown,Sample12_HILICneg_supernatant_SZ_07262024_33,CYP11A1_WT1_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C3,3,,0,0,0,1,,,,,,,,07262024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Supernatant
